"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"25";"P8";"15615";"305";"751";"355";"495";"3,03";"3,08";"-"
"26";"P8";"16390";"775";"869";"538";"528";"0";"3,1";"-"
"27";"P8";"17282";"892";"540";"902";"504";"3,1";"2,95";"-"
"28";"P8";"17846";"564";"1221";"1378";"474";"2,94";"2,79";"-"
"29";"P8";"19090";"1245";"611";"1544";"456";"3";"2,81";"-"
"30";"P8";"19771";"681";"963";"323";"581";"3,16";"3,16";"-"
"31";"P8";"20757";"986";"728";"675";"592";"2,94";"2,84";"-"
"32";"P8";"21509";"751";"587";"1026";"572";"2,95";"2,81";"-"
"33";"P8";"22119";"611";"352";"1392";"537";"2,89";"2,65";"-"
"34";"P8";"22519";"399";"235";"358";"626";"2,92";"2,82";"-"
"35";"P8";"22777";"258";"845";"408";"643";"2,86";"2,74";"-"
"36";"P8";"23763";"986";"517";"722";"654";"0";"2,78";"-"
"37";"P8";"24303";"540";"376";"1027";"650";"2,95";"2,69";"-"
"38";"P8";"24702";"399";"1174";"1321";"626";"2,94";"2,79";"-"
"39";"P8";"25900";"1198";"211";"1497";"604";"2,94";"2,74";"-"
"40";"P8";"26158";"258";"916";"359";"726";"2,87";"2,78";"-"
"41";"P8";"27309";"1151";"845";"809";"722";"0";"2,76";"-"
"42";"P8";"28178";"869";"657";"1159";"713";"2,92";"2,69";"-"
"43";"P8";"28859";"681";"540";"1446";"689";"3";"2,84";"-"
"44";"P8";"29446";"587";"164";"397";"775";"3,06";"3,08";"-"
"45";"P8";"29633";"188";"751";"366";"801";"3,16";"3,03";"-"
"46";"P8";"30408";"775";"517";"778";"787";"2,89";"2,84";"-"
"47";"P8";"30948";"540";"1057";"1098";"778";"2,94";"2,74";"-"
"48";"P8";"32029";"1080";"188";"1188";"478";"2,92";"2,76";"-"
"1";"P9a";"0";"0";"775";"332";"146";"3,32";"3,03";"-"
"2";"P9a";"869";"869";"164";"405";"191";"3,27";"3,02";"-"
"3";"P9a";"1057";"188";"188";"691";"141";"3,58";"3,18";"-"
"4";"P9a";"1456";"399";"1033";"839";"158";"3,46";"3,06";"-"
"5";"P9a";"2513";"1057";"305";"1143";"157";"3,96";"3,4";"-"
"6";"P9a";"3006";"493";"540";"1073";"205";"3,72";"3,18";"-"
"7";"P9a";"3569";"564";"305";"1101";"136";"3,77";"3,32";"-"
"8";"P9a";"3898";"329";"282";"1347";"131";"3,87";"3,32";"-"
"9";"P9a";"4227";"329";"117";"1497";"199";"3,69";"3,14";"-"
"10";"P9a";"4485";"258";"446";"292";"277";"3,66";"3,21";"-"
"11";"P9a";"4955";"470";"305";"546";"229";"3,93";"3,3";"-"
"12";"P9a";"5283";"329";"188";"806";"250";"3,77";"3,32";"-"
"13";"P9a";"5682";"399";"329";"1076";"269";"3,66";"3,19";"-"
"14";"P9a";"6035";"352";"587";"1335";"193";"3,59";"3,16";"-"
"15";"P9a";"6786";"751";"751";"271";"295";"3,64";"3,34";"-"
"16";"P9a";"7772";"986";"376";"476";"402";"3,9";"3,42";"-"
"17";"P9a";"8172";"399";"517";"623";"313";"4,03";"3,43";"-"
"18";"P9a";"8829";"657";"211";"827";"378";"3,8";"3,32";"-"
"19";"P9a";"9064";"235";"634";"1178";"301";"4,11";"3,59";"-"
"20";"P9a";"9721";"657";"446";"1485";"271";"3,72";"3,13";"-"
"21";"P9a";"10355";"634";"798";"287";"415";"3,69";"3,24";"-"
"22";"P9a";"11177";"822";"376";"554";"478";"3,58";"3,22";"-"
"23";"P9a";"11576";"399";"305";"722";"393";"3,45";"3,08";"-"
"24";"P9a";"11905";"329";"352";"1057";"368";"3,61";"3,21";"-"
"25";"P9a";"12281";"376";"423";"1487";"347";"3,72";"3,21";"-"
"26";"P9a";"12844";"564";"352";"337";"502";"3,58";"3,29";"-"
"27";"P9a";"13220";"376";"446";"392";"514";"3,63";"3,21";"-"
"28";"P9a";"13690";"470";"704";"432";"433";"3,55";"3,18";"-"
"29";"P9a";"14418";"728";"704";"651";"504";"3,66";"3,22";"-"
"30";"P9a";"15145";"728";"423";"696";"552";"3,69";"3,3";"-"
"31";"P9a";"15592";"446";"376";"834";"418";"3,72";"3,3";"-"
"32";"P9a";"15991";"399";"493";"1211";"427";"3,58";"2,98";"-"
"33";"P9a";"16507";"517";"141";"1475";"420";"3,35";"2,92";"-"
"34";"P9a";"16813";"305";"540";"241";"567";"3,27";"3,16";"-"
"35";"P9a";"17541";"728";"587";"399";"546";"3,46";"3,05";"-"
"36";"P9a";"18151";"611";"493";"684";"499";"3,46";"3,1";"-"
"37";"P9a";"18832";"681";"399";"950";"567";"3,88";"2,95";"-"
"38";"P9a";"19255";"423";"634";"1224";"498";"3,48";"3,16";"-"
"39";"P9a";"19912";"657";"470";"1517";"513";"3,21";"2,81";"-"
"40";"P9a";"20546";"634";"634";"286";"562";"3,35";"3,02";"-"
"41";"P9a";"21204";"657";"399";"631";"567";"3,56";"3,16";"-"
"42";"P9a";"21626";"423";"399";"1066";"566";"3,42";"3,02";"-"
"43";"P9a";"22049";"423";"352";"1415";"566";"3,56";"3,05";"-"
"44";"P9a";"22589";"540";"657";"293";"655";"3,34";"3,14";"-"
"45";"P9a";"23434";"845";"329";"523";"666";"3,66";"3,1";"-"
"46";"P9a";"23787";"352";"611";"769";"634";"3,58";"3,14";"-"
"47";"P9a";"24421";"634";"352";"978";"637";"3,55";"3,11";"-"
"48";"P9a";"25148";"728";"728";"1450";"652";"3,38";"3,05";"-"
"49";"P9a";"26064";"916";"305";"284";"733";"3,53";"3,06";"-"
"50";"P9a";"26393";"329";"822";"668";"684";"3,66";"3,29";"-"
"51";"P9a";"27238";"845";"611";"1004";"671";"3,66";"3,19";"-"
"52";"P9a";"27872";"634";"399";"1173";"703";"3,55";"3,1";"-"
"53";"P9a";"28553";"681";"587";"1356";"700";"3,48";"3,08";"-"
"54";"P9a";"29187";"634";"493";"406";"756";"3,5";"3,11";"-"
"55";"P9a";"29868";"681";"164";"462";"784";"0";"2,95";"-"
"56";"P9a";"30056";"188";"305";"641";"720";"3,46";"0";"-"
"57";"P9a";"30385";"329";"869";"1020";"740";"3,5";"3,02";"-"
"58";"P9a";"31465";"1080";"188";"258";"200";"2,98";"2,82";"-"
"1";"P10";"0";"0";"282";"624";"162";"2,61";"2,68";"-"
"2";"P10";"305";"305";"634";"332";"110";"2,81";"2,92";"-"
"3";"P10";"963";"657";"540";"859";"124";"2,69";"2,82";"-"
"4";"P10";"1526";"564";"352";"1033";"122";"0";"2,92";"-"
"5";"P10";"1902";"376";"493";"984";"124";"2,94";"3,03";"-"
"6";"P10";"2419";"517";"751";"1312";"104";"2,97";"3,1";"-"
"7";"P10";"3311";"892";"634";"392";"206";"3,03";"0";"-"
"8";"P10";"3968";"657";"446";"735";"187";"2,76";"2,89";"-"
"9";"P10";"4438";"470";"845";"1160";"175";"2,79";"2,84";"-"
"10";"P10";"5307";"869";"587";"1428";"172";"2,9";"2,9";"-"
"11";"P10";"5941";"634";"798";"431";"267";"3,05";"3,06";"-"
"12";"P10";"6763";"822";"634";"868";"275";"2,74";"3,02";"-"
"13";"P10";"7420";"657";"869";"1230";"257";"2,89";"3";"-"
"14";"P10";"8312";"892";"446";"1479";"229";"2,6";"2,78";"-"
"15";"P10";"8805";"493";"751";"318";"329";"2,76";"0";"-"
"16";"P10";"9580";"775";"399";"672";"352";"2,81";"2,94";"-"
"17";"P10";"10003";"423";"493";"1127";"338";"2,98";"2,84";"-"
"18";"P10";"10520";"517";"446";"1440";"323";"2,73";"2,76";"-"
"19";"P10";"11013";"493";"751";"309";"410";"2,82";"2,9";"-"
"20";"P10";"11788";"775";"587";"699";"420";"2,81";"2,87";"-"
"21";"P10";"12398";"611";"916";"1034";"412";"2,79";"2,74";"-"
"22";"P10";"13337";"939";"704";"1406";"412";"2,92";"2,86";"-"
"23";"P10";"14089";"751";"1104";"393";"493";"2,73";"2,86";"-"
"24";"P10";"15216";"1127";"540";"720";"494";"0";"2,92";"-"
"25";"P10";"15779";"564";"517";"1148";"458";"2,69";"2,69";"-"
"26";"P10";"16320";"540";"916";"1413";"445";"2,41";"2,42";"-"
"27";"P10";"17282";"963";"728";"388";"551";"2,61";"2,87";"-"
"28";"P10";"18034";"751";"587";"834";"563";"2,66";"2,84";"-"
"29";"P10";"18644";"611";"681";"1317";"545";"2,68";"2,63";"-"
"30";"P10";"19372";"728";"1127";"365";"633";"2,9";"3,06";"-"
"31";"P10";"20523";"1151";"446";"711";"649";"2,65";"2,73";"-"
"32";"P10";"20992";"470";"493";"1119";"643";"2,71";"2,87";"-"
"33";"P10";"21509";"517";"399";"1466";"618";"2,73";"2,65";"-"
"34";"P10";"21955";"446";"751";"386";"708";"2,76";"3,05";"-"
"35";"P10";"22730";"775";"329";"732";"715";"2,63";"2,73";"-"
"36";"P10";"23082";"352";"611";"1139";"703";"2,69";"2,78";"-"
"37";"P10";"23716";"634";"188";"1402";"705";"2,63";"2,71";"-"
"38";"P10";"23951";"235";"587";"339";"776";"2,63";"2,95";"-"
"39";"P10";"24561";"611";"704";"825";"780";"2,61";"2,81";"-"
"40";"P10";"25289";"728";"681";"1162";"766";"2,73";"2,82";"-"
