"No.";"Name";"Time (ms)";"Timegap (ms)";"Duration";"Gaze X";"Gaze Y";"Pupil Diameter Left (mm)";"Pupil Diameter Right (mm)";"AOI"
"10";"P6";"6199";"681";"587";"1162";"211";"3,42";"3,3";"-"
"11";"P6";"6810";"611";"376";"1480";"140";"0";"3,18";"-"
"12";"P6";"7232";"423";"141";"390";"336";"0";"3,34";"-"
"13";"P6";"7397";"164";"986";"321";"297";"3,18";"3,38";"-"
"14";"P6";"8406";"1010";"1127";"655";"316";"3,3";"3,34";"-"
"15";"P6";"9557";"1151";"399";"1051";"294";"3,32";"3,29";"-"
"16";"P6";"9980";"423";"446";"1432";"223";"0";"3,06";"-"
"17";"P6";"10449";"470";"141";"1622";"211";"0";"2,97";"-"
"18";"P6";"10637";"188";"681";"310";"418";"0";"3,11";"-"
"19";"P6";"11341";"704";"657";"630";"397";"3,1";"2,95";"-"
"20";"P6";"12022";"681";"634";"1042";"348";"0";"2,79";"-"
"21";"P6";"12680";"657";"775";"1476";"284";"0";"2,76";"-"
"22";"P6";"13478";"798";"141";"1602";"284";"0";"3";"-"
"23";"P6";"13666";"188";"657";"282";"464";"3,05";"3,29";"-"
"24";"P6";"14347";"681";"517";"426";"440";"0";"3";"-"
"25";"P6";"14887";"540";"1479";"841";"458";"3,27";"2,98";"-"
"26";"P6";"16390";"1503";"916";"1216";"429";"3,13";"2,9";"-"
"27";"P6";"17329";"939";"305";"1456";"403";"3,16";"3,02";"-"
"28";"P6";"17681";"352";"1268";"347";"518";"3,02";"3,19";"-"
"29";"P6";"18973";"1291";"751";"678";"514";"2,89";"2,79";"-"
"30";"P6";"19748";"775";"446";"966";"512";"3,11";"2,92";"-"
"31";"P6";"20217";"470";"986";"1349";"468";"2,84";"2,66";"-"
"32";"P6";"21227";"1010";"1127";"1553";"429";"2,98";"2,98";"-"
"33";"P6";"22401";"1174";"211";"344";"607";"0";"2,98";"-"
"34";"P6";"22636";"235";"470";"307";"582";"2,73";"2,92";"-"
"35";"P6";"23129";"493";"611";"588";"578";"0";"2,73";"-"
"36";"P6";"23763";"634";"587";"1014";"569";"2,66";"2,69";"-"
"37";"P6";"24374";"611";"470";"1229";"557";"2,73";"2,61";"-"
"38";"P6";"24867";"493";"258";"1518";"530";"2,78";"2,92";"-"
"39";"P6";"25172";"305";"141";"470";"616";"0";"3,02";"-"
"40";"P6";"25336";"164";"540";"283";"649";"2,74";"2,81";"-"
"41";"P6";"25900";"564";"775";"438";"661";"2,87";"2,82";"-"
"42";"P6";"26698";"798";"423";"690";"658";"2,76";"2,74";"-"
"43";"P6";"27144";"446";"470";"545";"648";"2,71";"2,6";"-"
"44";"P6";"27638";"493";"376";"1031";"619";"2,61";"2,49";"-"
"45";"P6";"28037";"399";"634";"926";"633";"2,34";"2,42";"-"
"46";"P6";"28694";"657";"751";"1498";"583";"2,55";"2,29";"-"
"47";"P6";"29493";"798";"564";"319";"718";"0";"2,61";"-"
"48";"P6";"30103";"611";"164";"1404";"602";"0";"2,47";"-"
"49";"P6";"30291";"188";"188";"1536";"596";"0";"2,53";"-"
"50";"P6";"30526";"235";"845";"375";"737";"0";"2,57";"-"
"51";"P6";"31395";"869";"681";"825";"713";"2,87";"2,95";"-"
"52";"P6";"32099";"704";"1057";"1219";"701";"3,03";"2,89";"-"
"53";"P6";"33179";"1080";"141";"1435";"707";"2,78";"2,78";"-"
"54";"P6";"33343";"164";"188";"375";"778";"2,6";"2,82";"-"
"55";"P6";"33555";"211";"517";"325";"799";"0";"2,89";"-"
"56";"P6";"34095";"540";"634";"798";"786";"2,74";"2,74";"-"
"57";"P6";"34752";"657";"916";"1158";"770";"2,82";"2,79";"-"
"58";"P6";"35692";"939";"188";"914";"452";"2,78";"2,86";"-"
